;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth
54;0.3326;147.1638;40867.225;0.1218;46.2809;19559116.2193;15.6561;79.9247;0.0;0.0;0.0;93.7056;0.0;277.0023;509.1959;0.0;0.0066;896.557;16.6747;11627.1503;7.0988;0.3684;174.7548;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;55;0.0;0.0;0.0;0.0
55;0.328;132.5945;37882.1495;0.1287;68.369;12207377.9158;16.5904;56.2059;0.0;0.0;0.0;95.1885;0.0;392.2718;535.2138;0.0;0.2156;729.3774;16.705;11378.0638;7.335;0.3803;195.3914;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;56;0.0;0.0;0.0;0.0
56;0.3287;152.6947;37192.2434;0.1062;63.4256;14924982.4777;16.0987;60.5456;0.0;0.0;0.0;93.5239;0.0;368.4653;595.9987;0.0;0.2466;845.0764;16.4478;10164.9425;7.5035;0.2332;169.9916;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;57;0.0;0.0;0.0;0.0
57;0.3578;161.1706;39733.9606;0.1084;61.5166;15876846.8482;15.6352;71.7594;0.0;0.0;0.0;93.2327;0.0;366.8235;535.7461;0.0;0.7125;784.1353;15.6211;10199.0037;7.7973;0.257;178.8471;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;58;0.0;0.0;0.0;0.0
58;0.3188;125.5073;37725.3982;0.1273;46.5753;15548247.6925;15.5498;64.9417;0.0;0.0;0.0;93.9892;0.0;281.5198;593.274;0.0;0.3955;829.7688;16.7291;11774.8609;7.9447;0.4152;166.6941;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;59;0.0;0.0;0.0;0.0
59;0.3558;145.9261;38197.5311;0.1222;49.5306;15760680.9532;16.8227;67.9909;0.0;0.0;0.0;93.6316;0.0;275.677;533.8516;0.0;0.2109;818.9948;16.0545;10184.0748;7.1232;0.304;166.1624;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;60;0.0;0.0;0.0;0.0
60;0.3651;155.0265;38180.5007;0.1218;57.9333;15239627.7235;15.4808;62.9843;0.0;0.0;0.0;94.1549;0.0;352.3529;554.5415;0.0;0.4843;843.2966;15.542;10099.0041;7.0654;0.3246;179.1002;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;61;0.0;0.0;0.0;0.0
61;0.3145;108.7867;36515.0719;0.1015;37.4798;12225811.8117;16.7163;50.182;0.0;0.0;0.0;93.057;0.0;208.6441;556.3706;0.0;0.3615;807.4081;15.7376;10894.5054;7.8204;0.2246;191.604;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;62;0.0;0.0;0.0;0.0
62;0.3356;114.8274;36800.4514;0.1379;37.9695;14304086.9242;15.4837;57.7095;0.0;0.0;0.0;94.1258;0.0;230.8177;582.386;0.0;0.1582;844.8674;16.9402;10986.3499;7.0514;0.4443;171.5567;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;63;0.0;0.0;0.0;0.0
63;0.3074;125.7885;36312.2807;0.1068;61.858;11571111.6796;16.3202;53.01;0.0;0.0;0.0;95.4258;0.0;361.6896;565.1538;0.0;0.0751;714.625;16.0425;11282.2226;7.1398;0.2638;177.5567;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;64;0.0;0.0;0.0;0.0
64;0.3508;127.2815;38709.183;0.127;39.0618;15259442.6816;15.2065;61.7534;0.0;0.0;0.0;94.3387;0.0;242.333;568.9832;0.0;0.1933;857.268;16.4017;10545.9143;7.4912;0.3807;191.2313;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;65;0.0;0.0;0.0;0.0
65;0.364;131.3983;40203.5565;0.1346;47.0923;14776581.5218;16.4013;67.3636;0.0;0.0;0.0;93.4715;0.0;268.3803;523.2652;0.0;0.4566;769.9935;16.836;10410.616;7.9343;0.3943;197.4888;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;66;0.0;0.0;0.0;0.0
66;0.3611;143.0896;38413.7272;0.1425;44.3091;17355306.2415;15.936;70.1415;0.0;0.0;0.0;93.8105;0.0;260.8348;511.1093;0.0;0.3069;890.4134;16.9807;10346.7864;7.1909;0.4385;164.15;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;67;0.0;0.0;0.0;0.0
67;0.3458;113.4724;36885.5005;0.1359;47.1437;11657286.8367;16.2974;50.834;0.0;0.0;0.0;94.9811;0.0;274.7528;576.4547;0.0;0.8005;746.9112;15.839;11096.031;7.8246;0.4238;196.4335;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;68;0.0;0.0;0.0;0.0
68;0.3089;128.6295;34551.1912;0.1016;68.7114;9986958.4861;16.8736;43.6655;0.0;0.0;0.0;95.9059;0.0;390.5408;530.4171;0.0;0.9361;726.0147;15.6824;10628.2654;7.8316;0.2154;175.2228;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;69;0.0;0.0;0.0;0.0
69;0.3391;137.5345;39149.5337;0.1006;55.1876;13519918.4683;15.8716;62.8821;0.0;0.0;0.0;95.3237;0.0;331.453;585.5284;0.0;0.1425;728.2532;15.9002;10325.8146;7.0582;0.2068;194.8016;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;70;0.0;0.0;0.0;0.0
70;0.3201;114.2891;38303.6383;0.1083;35.1891;14305917.3497;15.121;64.7419;0.0;0.0;0.0;94.2034;0.0;219.2274;521.886;0.0;0.7233;770.8575;15.2113;11889.7664;7.4279;0.3143;176.14;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;71;0.0;0.0;0.0;0.0
71;0.3527;131.1221;37457.1066;0.1329;53.9902;13146340.292;15.2782;54.1462;0.0;0.0;0.0;94.8249;0.0;335.0931;587.2386;0.0;0.0978;810.8412;15.6697;10877.0284;7.2289;0.4206;194.9741;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;72;0.0;0.0;0.0;0.0
72;0.3454;147.4122;37844.5358;0.135;63.7062;15057471.719;16.3595;58.0632;0.0;0.0;0.0;93.8288;0.0;365.3823;557.2889;0.0;0.6408;898.1313;16.8025;10705.8526;7.3419;0.4005;188.4935;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;73;0.0;0.0;0.0;0.0
73;0.3369;135.7756;40931.8224;0.1243;45.9996;17287407.4142;16.7901;76.8387;0.0;0.0;0.0;95.9575;0.0;262.8933;519.4234;0.0;0.6554;811.0803;16.0951;11963.9874;7.6536;0.3704;182.614;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;74;0.0;0.0;0.0;0.0
74;0.3097;105.2286;35441.412;0.1061;36.7816;11912339.0531;15.6213;47.4554;0.0;0.0;0.0;93.2604;0.0;219.5889;561.8913;0.0;0.7981;823.2879;15.9193;10932.4774;7.0211;0.2604;179.9882;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;75;0.0;0.0;0.0;0.0
75;0.3447;111.8183;38992.5684;0.139;34.4341;14666909.3724;16.2003;61.4231;0.0;0.0;0.0;95.6863;0.0;203.3831;507.2922;0.0;0.6005;837.3531;16.1861;11709.6416;7.2441;0.4535;196.8733;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;76;0.0;0.0;0.0;0.0
76;0.2938;134.6633;35345.7061;0.0979;65.7446;12435892.5372;16.647;50.1109;0.0;0.0;0.0;95.6102;0.0;377.5966;510.1516;0.0;0.9574;839.1394;16.7593;10766.7241;7.5876;0.2009;168.5403;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;77;0.0;0.0;0.0;0.0
77;0.3147;117.4476;34224.7403;0.1249;56.4657;10996430.5487;16.6837;43.1785;0.0;0.0;0.0;93.8527;0.0;317.643;585.1394;0.0;0.7875;807.5858;16.8988;10670.7507;7.8952;0.3432;169.6386;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;78;0.0;0.0;0.0;0.0
78;0.3562;138.1266;38138.4679;0.1297;55.6997;13877330.1425;16.5437;61.9705;0.0;0.0;0.0;94.014;0.0;316.5282;529.8033;0.0;0.5348;774.1646;15.9466;10557.6823;7.3366;0.3634;181.3519;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;79;0.0;0.0;0.0;0.0
79;0.3219;111.3943;35089.9916;0.1201;44.7935;11578475.9939;15.7359;45.2387;0.0;0.0;0.0;95.8669;0.0;272.8931;551.9623;0.0;0.2381;835.4932;16.7525;10377.4904;7.0789;0.3193;181.0395;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;80;0.0;0.0;0.0;0.0
80;0.322;137.9956;36528.9985;0.1163;61.0344;13666907.1647;15.5968;53.2441;0.0;0.0;0.0;93.543;0.0;366.0585;553.7849;0.0;0.9498;872.2744;15.3077;11600.8083;7.3694;0.3411;180.8463;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;81;0.0;0.0;0.0;0.0
81;0.3279;137.0827;36498.3375;0.1328;69.1471;12709343.7019;16.6406;49.9506;0.0;0.0;0.0;94.8964;0.0;394.3255;537.6528;0.0;0.1742;855.3235;15.7034;11913.3076;7.3607;0.4145;192.1566;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;82;0.0;0.0;0.0;0.0
82;0.3686;134.7049;39519.4186;0.1311;34.7762;16625463.9979;15.4156;67.114;0.0;0.0;0.0;94.3329;0.0;212.8063;556.478;0.0;0.5008;876.0759;16.2701;10225.7005;7.2572;0.3851;188.0296;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;83;0.0;0.0;0.0;0.0
83;0.357;124.1357;35489.5425;0.13;59.0555;10174824.5177;16.5957;43.9281;0.0;0.0;0.0;94.7562;0.0;337.188;540.0115;0.0;0.8574;735.6278;15.1513;10318.7704;7.2698;0.3552;195.5364;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;84;0.0;0.0;0.0;0.0
84;0.3777;147.8576;39451.0219;0.1461;40.6074;18271661.4269;16.312;73.385;0.0;0.0;0.0;93.3506;0.0;232.3886;550.9506;0.0;0.2745;895.3925;16.4926;10329.7735;7.0564;0.4456;171.0298;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;85;0.0;0.0;0.0;0.0
85;0.3212;122.3624;36436.5173;0.1073;50.372;12262157.1564;15.7993;51.619;0.0;0.0;0.0;94.6376;0.0;301.7277;592.5196;0.0;0.2199;778.4122;15.857;10741.6526;7.7938;0.2664;184.7482;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;86;0.0;0.0;0.0;0.0
86;0.3573;115.361;35599.7091;0.1535;47.8346;11796547.9855;16.2315;51.6523;0.0;0.0;0.0;93.4651;0.0;275.4437;552.1393;0.0;0.599;753.5528;16.7553;10426.2655;7.512;0.4976;168.4283;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;87;0.0;0.0;0.0;0.0
87;0.3401;157.7796;40253.3016;0.1287;66.5828;17365006.409;16.9307;72.2094;0.0;0.0;0.0;95.505;0.0;375.5892;567.2376;0.0;0.7955;856.065;15.9933;11905.7543;7.1926;0.3844;184.9247;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;88;0.0;0.0;0.0;0.0
88;0.3377;161.6294;38583.5558;0.1163;64.3772;16948567.8267;15.886;67.09;0.0;0.0;0.0;95.2483;0.0;385.989;547.8093;0.0;0.3341;897.4233;15.4743;11262.1868;7.1243;0.323;174.1475;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;89;0.0;0.0;0.0;0.0
89;0.3377;118.8028;38442.0232;0.1206;36.3142;14605912.2643;15.297;71.2919;0.0;0.0;0.0;93.9256;0.0;222.9741;533.0352;0.0;0.9303;718.2276;15.004;11801.2399;7.1339;0.3751;161.8981;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;90;0.0;0.0;0.0;0.0
90;0.3724;148.6428;42059.4165;0.1368;56.2073;16503540.8517;16.423;76.31;0.0;0.0;0.0;93.8696;0.0;321.2664;512.5469;0.0;0.8383;776.5348;15.4555;11551.9522;7.8043;0.4368;198.6557;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;91;0.0;0.0;0.0;0.0
91;0.3071;127.8136;36184.1945;0.1127;58.1592;12964665.6748;15.5814;55.6053;0.0;0.0;0.0;94.7022;0.0;353.4856;504.9157;0.0;0.1605;799.2916;15.8032;11777.887;7.2227;0.3241;166.966;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;92;0.0;0.0;0.0;0.0
92;0.3842;148.3271;39911.2901;0.1313;39.7552;17133301.0991;15.6669;70.4992;0.0;0.0;0.0;94.8892;0.0;240.7842;558.3448;0.0;0.8164;864.3993;15.0969;10452.8817;7.9835;0.3963;184.5594;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;93;0.0;0.0;0.0;0.0
93;0.3414;149.2735;42102.3677;0.1;42.9189;18550286.7202;15.1609;77.1684;0.0;0.0;0.0;95.488;0.0;270.3164;598.685;0.0;0.5474;859.8015;15.1795;11490.4453;7.1062;0.2505;197.0025;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;94;0.0;0.0;0.0;0.0
94;0.3554;116.4636;35028.4358;0.1313;46.683;10908532.977;15.0095;44.1496;0.0;0.0;0.0;93.5889;0.0;291.083;526.1277;0.0;0.6319;803.4743;15.5627;10044.9308;7.5663;0.394;184.1112;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;95;0.0;0.0;0.0;0.0
95;0.3853;144.6815;39451.2781;0.1427;40.5973;16923445.2522;15.166;78.3344;0.0;0.0;0.0;94.3731;0.0;252.6241;589.9542;0.0;0.1012;766.0259;16.2256;10020.8221;7.0642;0.4493;160.2269;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;96;0.0;0.0;0.0;0.0
96;0.3599;150.491;38277.9798;0.1517;54.5141;17643205.0378;16.3436;69.9557;0.0;0.0;0.0;95.7244;0.0;319.2888;566.676;0.0;0.0732;898.3365;16.9854;10822.6853;7.0153;0.4889;162.6455;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;97;0.0;0.0;0.0;0.0
97;0.3269;114.0928;37986.4755;0.1282;41.8027;13819241.1325;15.7956;58.8068;0.0;0.0;0.0;93.7808;0.0;248.1886;593.9959;0.0;0.7692;794.0659;16.842;11350.4048;7.6717;0.3992;188.5237;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;98;0.0;0.0;0.0;0.0
98;0.333;113.9443;39378.5746;0.1157;36.8058;13980057.8022;15.6047;66.6341;0.0;0.0;0.0;95.4636;0.0;225.164;528.319;0.0;0.0351;729.1435;15.6652;11569.1623;7.1141;0.334;187.2701;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;99;0.0;0.0;0.0;0.0
99;0.3438;150.8711;41684.7706;0.0964;58.7633;15517179.957;15.4081;74.008;0.0;0.0;0.0;93.9118;0.0;358.1604;582.9297;0.0;0.6887;733.5652;15.1029;11154.6549;7.4187;0.2194;199.7726;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;100;0.0;0.0;0.0;0.0
100;0.3496;136.5734;38602.5935;0.1242;42.3484;16135539.6282;15.4919;70.802;0.0;0.0;0.0;95.9548;0.0;262.3004;574.2923;0.0;0.5507;801.4562;15.846;10806.816;7.3945;0.3649;165.2862;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;101;0.0;0.0;0.0;0.0
101;0.3368;125.9476;36827.4995;0.1194;48.9052;13050197.099;16.3332;59.4937;0.0;0.0;0.0;93.2646;0.0;279.255;507.3887;0.0;0.3037;754.5956;16.5556;10231.5801;7.4977;0.3032;166.8664;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;102;0.0;0.0;0.0;0.0
102;0.35;119.2012;36957.5466;0.1408;36.7451;14567311.6324;16.6479;61.5031;0.0;0.0;0.0;95.3338;0.0;210.4197;562.4794;0.0;0.2632;817.078;16.9287;10435.9652;7.8626;0.4214;163.5291;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;103;0.0;0.0;0.0;0.0
103;0.3132;137.0924;35654.921;0.1117;67.0809;12389323.8329;16.8411;45.8465;0.0;0.0;0.0;94.0408;0.0;374.5804;598.9142;0.0;0.2449;879.9704;16.2217;10908.9367;7.9334;0.2788;190.9616;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;104;0.0;0.0;0.0;0.0
104;0.3569;143.9231;40569.6326;0.1334;46.2974;17720245.148;15.3211;71.6133;0.0;0.0;0.0;93.7221;0.0;283.2102;577.1048;0.0;0.6543;880.833;16.6176;10922.8893;7.5225;0.4277;190.8812;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;105;0.0;0.0;0.0;0.0
105;0.3512;160.4783;38763.0824;0.1156;66.5011;15463999.2761;15.9141;71.8246;0.0;0.0;0.0;94.0572;0.0;393.0416;592.096;0.0;0.2487;749.9006;15.4274;10666.1128;7.7328;0.3069;165.1674;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;106;0.0;0.0;0.0;0.0
106;0.3501;143.0499;38195.6874;0.1312;63.6577;13856208.4378;16.8794;60.2138;0.0;0.0;0.0;93.871;0.0;354.0183;538.7318;0.0;0.2868;792.1057;16.6927;10455.3895;7.4421;0.3621;187.593;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;107;0.0;0.0;0.0;0.0
107;0.3272;133.668;36648.4838;0.133;63.0198;13332594.7807;15.3501;55.0661;0.0;0.0;0.0;93.593;0.0;384.2461;568.6903;0.0;0.806;816.4817;16.2144;11638.9233;7.3248;0.4429;177.0324;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;108;0.0;0.0;0.0;0.0
108;0.3255;138.7802;36907.6407;0.1203;61.3465;13928033.7195;15.2385;56.6807;0.0;0.0;0.0;95.5773;0.0;384.7713;562.0566;0.0;0.7348;838.1224;16.2458;11071.8126;7.1751;0.3548;176.5617;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;109;0.0;0.0;0.0;0.0
